Port,Size_MB,Latency_ms
5555,0.357424,0.159066
5555,0.357485,0.157242
5555,0.357546,0.154938
5555,0.357607,0.154788
5555,0.357668,0.154768
5555,0.357729,0.157803
5555,0.35779,0.156712
5555,0.357851,0.156681
5555,0.357912,0.156902
5555,0.357973,0.157173
5555,0.358034,0.156231
5555,0.358095,0.15634
5555,0.358156,0.205472
5555,0.358217,0.168474
5555,0.358278,0.153025
5555,0.358339,0.169255
5555,0.3584,0.16115
5555,0.358461,0.175386
5555,0.358522,0.199887
5555,0.358583,0.191223
5555,0.358644,0.182294
5555,0.358706,0.172947
5555,0.358767,0.158665
5555,0.358828,0.152975
5555,0.358889,0.153245
5555,0.35895,0.333741
5555,0.359011,0.234988
5555,0.359072,0.22259
5555,0.359133,0.189603
5555,0.359194,0.159282
5555,0.359255,0.176814
5555,0.359316,0.179895
5555,0.359377,0.274678
5555,0.359438,0.167982
5555,0.359499,0.195473
5555,0.35956,0.197007
5555,0.359621,0.18952
5555,0.359682,0.190896
5555,0.359743,0.188701
5555,0.359804,0.170763
5555,0.359865,0.152735
5555,0.359926,0.158635
5555,0.359987,0.150961
5555,0.360048,0.147274
5555,0.360109,0.147254
5555,0.36017,0.146923
5555,0.360231,0.179343
5555,0.360292,0.149107
5555,0.360353,0.147504
5555,0.360415,0.147514
5555,0.360476,0.146944
5555,0.360537,0.147654
5555,0.360598,0.180486
5555,0.360659,0.180042
5555,0.36072,0.169525
5555,0.360781,0.152954
5555,0.360842,0.15074
5555,0.360903,0.150991
5555,0.360964,0.170597
5555,0.361025,0.193517
5555,0.361086,0.185816
5555,0.361147,0.178067
5555,0.361208,0.180686
5555,0.361269,0.175794
5555,0.36133,0.169761
5555,0.361391,0.335695
5555,0.361452,0.22543
5555,0.361513,0.20954
5555,0.361574,0.184817
5555,0.361635,0.178849
5555,0.361696,0.193903
5555,0.361757,0.210793
5555,0.361818,0.173039
5555,0.361879,0.168894
5555,0.36194,0.151982
5555,0.362001,0.168932
5555,0.362062,0.176128
5555,0.362123,0.177356
5555,0.362185,0.185482
5555,0.362246,0.170508
5555,0.362307,0.154697
5555,0.362368,0.155239
5555,0.362429,0.154678
5555,0.36249,0.16647
5555,0.362551,0.171389
5555,0.362612,0.163339
5555,0.362673,0.156181
5555,0.362734,0.163374
5555,0.362795,0.152944
5555,0.362856,0.149287
5555,0.362917,0.149478
5555,0.362978,0.153776
5555,0.363039,0.153065
5555,0.3631,0.177507
5555,0.363161,0.164696
5555,0.363222,0.16685
5555,0.363283,0.248122
5555,0.363344,0.156381
5555,0.363405,0.184049
5555,0.363466,0.201455
5555,0.363527,0.206388
5555,0.363588,0.179221
5555,0.363649,0.173804
5555,0.36371,0.153335
5555,0.363771,0.149819
5555,0.363832,0.149078
5555,0.363894,0.46733
5555,0.363955,0.232102
5555,0.364016,0.187148
5555,0.364077,0.167607
5555,0.364138,0.182225
5555,0.364199,0.173784
5555,0.36426,0.164286
5555,0.364321,0.159126
5555,0.364382,0.151842
5555,0.364443,0.15073
5555,0.364504,0.16683
5555,0.364565,0.170066
5555,0.364626,0.181027
5555,0.364687,0.175567
5555,0.364748,0.175434
5555,0.364809,0.178798
5555,0.36487,0.174281
5555,0.364931,0.165538
5555,0.364992,0.15594
5555,0.365053,0.152033
5555,0.365114,0.149969
5555,0.365175,0.157823
5555,0.365236,0.149639
5555,0.365297,0.150039
5555,0.365358,0.149057
5555,0.365419,0.154217
5555,0.36548,0.150039
5555,0.365541,0.150971
5555,0.365602,0.172611
5555,0.365664,0.166079
5555,0.365725,0.164315
5555,0.365786,0.154126
5555,0.365847,0.155189
5555,0.365908,0.164075
5555,0.365969,0.191182
5555,0.36603,0.176289
5555,0.366091,0.177117
5555,0.366152,0.175997
5555,0.366213,0.157864
5555,0.366274,0.153405
5555,0.366335,0.153004
5555,0.366396,0.15063
5555,0.366457,0.206494
5555,0.366518,0.210882
5555,0.366579,0.181598
5555,0.36664,0.186053
5555,0.366701,0.167962
5555,0.366762,0.180281
5555,0.366823,0.177297
5555,0.366884,0.176227
5555,0.366945,0.171589
5555,0.367006,0.169395
5555,0.367067,0.184073
5555,0.367128,0.18319
5555,0.367189,0.266706
5555,0.36725,0.182526
5555,0.367311,0.202227
5555,0.367373,0.174953
5555,0.367434,0.167919
5555,0.367495,0.164747
5555,0.367556,0.15635
5555,0.367617,0.15067
5555,0.367678,0.15616
5555,0.367739,0.151302
5555,0.3678,0.149689
5555,0.367861,0.149298
5555,0.367922,0.150139
5555,0.367983,0.148626
5555,0.368044,0.148096
5555,0.368105,0.148055
5555,0.368166,0.158645
5555,0.368227,0.175233
5555,0.368288,0.163374
5555,0.368349,0.158425
5555,0.36841,0.149728
5555,0.368471,0.168193
5555,0.368532,0.186723
5555,0.368593,0.179589
5555,0.368654,0.168694
5555,0.368715,0.177377
5555,0.368776,0.174645
5555,0.368837,0.153535
5555,0.368898,0.162102
5555,0.368959,0.236127
5555,0.36902,0.241711
5555,0.369081,0.250191
5555,0.369143,0.183388
5555,0.369204,0.168704
5555,0.369265,0.182149
5555,0.369326,0.178924
5555,0.369387,0.17235
5555,0.369448,0.152444
5555,0.369509,0.158184
5555,0.36957,0.17217
5555,0.369631,0.164657
5555,0.369692,0.178181
5555,0.369753,0.189042
5555,0.369814,0.161616
5555,0.369875,0.157333
5555,0.369936,0.152794
5555,0.369997,0.159647
5555,0.370058,0.151141
5555,0.370119,0.158555
5555,0.37018,0.156461
5555,0.370241,0.159838
5555,0.370302,0.155008
5555,0.370363,0.156551
5555,0.370424,0.1563
5555,0.370485,0.15616
5555,0.370546,0.170908
5555,0.370607,0.174412
5555,0.370668,0.173573
5555,0.370729,0.154377
5555,0.37079,0.151722
5555,0.370852,0.151752
5555,0.370913,0.163925
5555,0.370974,0.193807
5555,0.371035,0.197548
5555,0.371096,0.332284
5555,0.371157,0.196172
5555,0.371218,0.192338
5555,0.371279,0.163795
5555,0.37134,0.154246
5555,0.371401,0.205567
5555,0.371462,0.247456
5555,0.371523,0.212495
5555,0.371584,0.199287
5555,0.371645,0.184199
5555,0.371706,0.179149
5555,0.371767,0.184283
5555,0.371828,0.155209
5555,0.371889,0.184168
5555,0.37195,0.153921
5555,0.372011,0.183797
5555,0.372072,0.174505
5555,0.372133,0.16904
5555,0.372194,0.189603
5555,0.372255,0.185417
5555,0.372316,0.173134
5555,0.372377,0.173022
5555,0.372438,0.171274
5555,0.372499,0.170868
5555,0.372561,0.180606
5555,0.372622,0.186276
5555,0.372683,0.175923
5555,0.372744,0.183822
5555,0.372805,0.193574
5555,0.372866,0.181467
5555,0.372927,0.189378
5555,0.372988,0.191597
5555,0.373049,0.185539
5555,0.37311,0.181723
5555,0.373171,0.181785
5555,0.373232,0.178638
5555,0.373293,0.181728
5555,0.373354,0.215003
5555,0.373415,0.186587
5555,0.373476,0.170783
5555,0.373537,0.162532
5555,0.373598,0.157729
5555,0.373659,0.154373
5555,0.37372,0.157904
5555,0.373781,0.27404
5555,0.373842,0.228112
5555,0.373903,0.187359
5555,0.373964,0.189617
5555,0.374025,0.186033
5555,0.374086,0.175266
5555,0.374147,0.211134
5555,0.374208,0.213954
5555,0.374269,0.177575
5555,0.374331,0.192238
5555,0.374392,0.161546
5555,0.374453,0.188126
5555,0.374514,0.18263
5555,0.374575,0.174455
5555,0.374636,0.187666
5555,0.374697,0.176558
5555,0.374758,0.178869
5555,0.374819,0.175153
5555,0.37488,0.17207
5555,0.374941,0.160198
5555,0.375002,0.260094
5555,0.375063,0.160228
5555,0.375124,0.158505
5555,0.375185,0.152674
5555,0.375246,0.152994
5555,0.375307,0.152934
5555,0.375368,0.169044
5555,0.375429,0.17868
5555,0.37549,0.17179
5555,0.375551,0.155148
5555,0.375612,0.152634
5555,0.375673,0.164206
5555,0.375734,0.198364
5555,0.375795,0.188753
5555,0.375856,0.176238
5555,0.375917,0.180897
5555,0.375978,0.181445
5555,0.37604,0.175106
5555,0.376101,0.162833
5555,0.376162,0.200558
5555,0.376223,0.263885
5555,0.376284,0.213878
5555,0.376345,0.185084
5555,0.376406,0.162683
5555,0.376467,0.199669
5555,0.376528,0.188881
5555,0.376589,0.170467
5555,0.37665,0.181829
5555,0.376711,0.17899
5555,0.376772,0.174482
5555,0.376833,0.17877
5555,0.376894,0.18934
5555,0.376955,0.173803
5555,0.377016,0.187487
5555,0.377077,0.183512
5555,0.377138,0.174237
5555,0.377199,0.168173
5555,0.37726,0.158906
5555,0.377321,0.155059
5555,0.377382,0.154086
5555,0.377443,0.183171
5555,0.377504,0.184063
5555,0.377565,0.191877
5555,0.377626,0.206515
5555,0.377687,0.174875
5555,0.377748,0.163084
5555,0.37781,0.162869
5555,0.377871,0.172266
5555,0.377932,0.170123
5555,0.377993,0.200639
5555,0.378054,0.197608
5555,0.378115,0.184544
5555,0.378176,0.182104
5555,0.378237,0.175246
5555,0.378298,0.206067
5555,0.378359,0.214522
5555,0.37842,0.207927
5555,0.378481,0.242582
5555,0.378542,0.279062
5555,0.378603,0.180767
5555,0.378664,0.182012
5555,0.378725,0.187229
5555,0.378786,0.180006
5555,0.378847,0.186688
5555,0.378908,0.30296
5555,0.378969,0.188952
5555,0.37903,0.19348
5555,0.379091,0.175122
5555,0.379152,0.154804
5555,0.379213,0.15272
5555,0.379274,0.151057
5555,0.379335,0.171494
5555,0.379396,0.177641
5555,0.379457,0.18257
5555,0.379519,0.199952
5555,0.37958,0.192791
5555,0.379641,0.176278
5555,0.379702,0.15631
5555,0.379763,0.154678
5555,0.379824,0.152724
5555,0.379885,0.156281
5555,0.379946,0.179724
5555,0.380007,0.169144
5555,0.380068,0.182005
5555,0.380129,0.216493
5555,0.38019,0.204371
5555,0.380251,0.186758
5555,0.380312,0.187008
5555,0.380373,0.190029
5555,0.380434,0.173814
5555,0.380495,0.155209
5555,0.380556,0.156401
5555,0.380617,0.154147
5555,0.380678,0.153185
5555,0.380739,0.202472
5555,0.3808,0.227814
5555,0.380861,0.227513
5555,0.380922,0.207436
5555,0.380983,0.198044
5555,0.381044,0.173513
5555,0.381105,0.203272
5555,0.381166,0.174695
5555,0.381227,0.153946
5555,0.381289,0.156822
5555,0.38135,0.17733
5555,0.381411,0.174194
5555,0.381472,0.166806
5555,0.381533,0.188371
5555,0.381594,0.180556
5555,0.381655,0.175231
5555,0.381716,0.158004
5555,0.381777,0.164246
5555,0.381838,0.184364
5555,0.381899,0.176107
5555,0.38196,0.158104
5555,0.382021,0.153496
5555,0.382082,0.199091
5555,0.382143,0.194452
5555,0.382204,0.188752
5555,0.382265,0.17208
5555,0.382326,0.164722
5555,0.382387,0.181779
5555,0.382448,0.173162
5555,0.382509,0.155409
5555,0.38257,0.155149
5555,0.382631,0.154347
5555,0.382692,0.173803
5555,0.382753,0.192248
5555,0.382814,0.311139
5555,0.382875,0.1909
5555,0.382936,0.165939
5555,0.382998,0.154727
5555,0.383059,0.170677
5555,0.38312,0.313303
5555,0.383181,0.248004
5555,0.383242,0.205498
5555,0.383303,0.185455
5555,0.383364,0.178492
5555,0.383425,0.181514
5555,0.383486,0.174074
5555,0.383547,0.169405
5555,0.383608,0.155229
5555,0.383669,0.169576
5555,0.38373,0.167347
5555,0.383791,0.164175
5555,0.383852,0.192137
5555,0.383913,0.180546
5555,0.383974,0.181986
5555,0.384035,0.181678
5555,0.384096,0.177937
5555,0.384157,0.215642
5555,0.384218,0.162618
5555,0.384279,0.176228
5555,0.38434,0.169571
5555,0.384401,0.156867
5555,0.384462,0.180903
5555,0.384523,0.187438
5555,0.384584,0.190805
5555,0.384645,0.173479
5555,0.384706,0.171675
5555,0.384768,0.167227
5555,0.384829,0.154192
5555,0.38489,0.154013
5555,0.384951,0.1526
5555,0.385012,0.172377
5555,0.385073,0.184263
5555,0.385134,0.192003
5555,0.385195,0.200438
5555,0.385256,0.176569
5555,0.385317,0.172055
5555,0.385378,0.160515
5555,0.385439,0.151327
5555,0.3855,0.174671
5555,0.385561,0.428362
5555,0.385622,0.282632
5555,0.385683,0.200604
5555,0.385744,0.164647
5555,0.385805,0.180326
5555,0.385866,0.238515
5555,0.385927,0.185205
5555,0.385988,0.157403
5555,0.386049,0.192869
5555,0.38611,0.207201
5555,0.386171,0.184238
5555,0.386232,0.195243
5555,0.386293,0.178036
5555,0.386354,0.183081
5555,0.386415,0.178562
5555,0.386477,0.171389
5555,0.386538,0.169075
5555,0.386599,0.16148
5555,0.38666,0.179163
5555,0.386721,0.260144
5555,0.386782,0.160889
5555,0.386843,0.169416
5555,0.386904,0.164476
5555,0.386965,0.16692
5555,0.387026,0.163343
5555,0.387087,0.183682
5555,0.387148,0.18773
5555,0.387209,0.178092
5555,0.38727,0.16681
5555,0.387331,0.176819
5555,0.387392,0.183161
5555,0.387453,0.192338
5555,0.387514,0.189232
5555,0.387575,0.190149
5555,0.387636,0.175296
5555,0.387697,0.16632
5555,0.387758,0.163975
5555,0.387819,0.169625
5555,0.38788,0.179834
5555,0.387941,0.253892
5555,0.388002,0.237057
5555,0.388063,0.20187
5555,0.388124,0.180055
5555,0.388186,0.177637
5555,0.388247,0.183121
5555,0.388308,0.180075
5555,0.388369,0.174775
5555,0.38843,0.170337
5555,0.388491,0.199952
5555,0.388552,0.159747
5555,0.388613,0.166209
5555,0.388674,0.183031
5555,0.388735,0.184474
5555,0.388796,0.173303
5555,0.388857,0.171348
5555,0.388918,0.16089
5555,0.388979,0.163815
5555,0.38904,0.169355
5555,0.389101,0.162472
5555,0.389162,0.169676
5555,0.389223,0.169726
5555,0.389284,0.213667
5555,0.389345,0.160228
5555,0.389406,0.165508
5555,0.389467,0.169826
5555,0.389528,0.16659
5555,0.389589,0.18807
5555,0.38965,0.178362
5555,0.389711,0.178212
5555,0.389772,0.182659
5555,0.389833,0.20396
5555,0.389894,0.210772
5555,0.389956,0.196055
5555,0.390017,0.196095
5555,0.390078,0.175864
5555,0.390139,0.1737
5555,0.3902,0.165174
5555,0.390261,0.176759
5555,0.390322,0.223927
5555,0.390383,0.256347
5555,0.390444,0.214419
5555,0.390505,0.186911
5555,0.390566,0.202957
5555,0.390627,0.304176
5555,0.390688,0.185655
5555,0.390749,0.190584
5555,0.39081,0.175977
5555,0.390871,0.242933
5555,0.390932,0.238174
5555,0.390993,0.24206
5555,0.391054,0.23638
5555,0.391115,0.203024
5555,0.391176,0.197337
5555,0.391237,0.184383
5555,0.391298,0.171479
5555,0.391359,0.17776
5555,0.39142,0.162603
5555,0.391481,0.171599
5555,0.391542,0.180035
5555,0.391603,0.204421
5555,0.391665,0.194833
5555,0.391726,0.166019
5555,0.391787,0.172911
5555,0.391848,0.164967
5555,0.391909,0.165277
5555,0.39197,0.163494
5555,0.392031,0.163965
5555,0.392092,0.168293
5555,0.392153,0.17756
5555,0.392214,0.192007
5555,0.392275,0.211083
5555,0.392336,0.178412
5555,0.392397,0.16315
5555,0.392458,0.162833
5555,0.392519,0.163334
5555,0.39258,0.175026
5555,0.392641,0.216443
5555,0.392702,0.245327
5555,0.392763,0.233385
5555,0.392824,0.18496
5555,0.392885,0.173579
5555,0.392946,0.199462
5555,0.393007,0.199982
5555,0.393068,0.182801
5555,0.393129,0.17749
5555,0.39319,0.18793
5555,0.393251,0.168974
5555,0.393312,0.183085
5555,0.393373,0.186267
5555,0.393435,0.186097
5555,0.393496,0.212896
5555,0.393557,0.183737
5555,0.393618,0.174444
5555,0.393679,0.169295
5555,0.39374,0.161781
5555,0.393801,0.159867
5555,0.393862,0.160639
5555,0.393923,0.162913
5555,0.393984,0.169455
5555,0.394045,0.162692
5555,0.394106,0.164176
5555,0.394167,0.163824
5555,0.394228,0.162492
5555,0.394289,0.182018
5555,0.39435,0.167211
5555,0.394411,0.163975
5555,0.394472,0.169666
5555,0.394533,0.270083
5555,0.394594,0.197202
5555,0.394655,0.183832
5555,0.394716,0.199792
5555,0.394777,0.188501
5555,0.394838,0.181006
5555,0.394899,0.171569
5555,0.39496,0.178683
5555,0.395021,0.182009
5555,0.395082,0.220229
5555,0.395144,0.245757
5555,0.395205,0.199311
5555,0.395266,0.178783
5555,0.395327,0.172106
5555,0.395388,0.191236
5555,0.395449,0.175427
5555,0.39551,0.164636
5555,0.395571,0.164165
5555,0.395632,0.314916
5555,0.395693,0.171048
5555,0.395754,0.188486
5555,0.395815,0.189683
5555,0.395876,0.183972
5555,0.395937,0.164806
5555,0.395998,0.163875
5555,0.396059,0.164917
5555,0.39612,0.171218
5555,0.396181,0.163214
5555,0.396242,0.160429
5555,0.396303,0.161631
5555,0.396364,0.165277
5555,0.396425,0.168093
5555,0.396486,0.16696
5555,0.396547,0.162633
5555,0.396608,0.165779
5555,0.396669,0.183261
5555,0.39673,0.178652
5555,0.396791,0.16615
5555,0.396852,0.167552
5555,0.396914,0.175807
5555,0.396975,0.192308
5555,0.397036,0.200784
5555,0.397097,0.180997
5555,0.397158,0.235168
5555,0.397219,0.181288
5555,0.39728,0.157032
5555,0.397341,0.172802
5555,0.397402,0.169416
5555,0.397463,0.195864
5555,0.397524,0.231952
5555,0.397585,0.232964
5555,0.397646,0.19313
5555,0.397707,0.175036
5555,0.397768,0.174972
5555,0.397829,0.1855
5555,0.39789,0.177039
5555,0.397951,0.178923
5555,0.398012,0.16696
5555,0.398073,0.194371
5555,0.398134,0.175376
5555,0.398195,0.194027
5555,0.398256,0.187634
5555,0.398317,0.184534
5555,0.398378,0.186547
5555,0.398439,0.326217
5555,0.3985,0.230028
5555,0.398561,0.189243
5555,0.398623,0.170477
5555,0.398684,0.176289
5555,0.398745,0.160679
5555,0.398806,0.188541
5555,0.398867,0.234696
5555,0.398928,0.197177
5555,0.398989,0.192424
5555,0.39905,0.184794
5555,0.399111,0.184172
5555,0.399172,0.185229
5555,0.399233,0.19323
5555,0.399294,0.218407
5555,0.399355,0.181948
5555,0.399416,0.161155
5555,0.399477,0.169601
5555,0.399538,0.158404
5555,0.399599,0.154508
5555,0.39966,0.185466
5555,0.399721,0.201225
5555,0.399782,0.463167
5555,0.399843,0.237933
5555,0.399904,0.198139
5555,0.399965,0.185335
5555,0.400026,0.171385
5555,0.400087,0.186422
5555,0.400148,0.178362
5555,0.400209,0.160714
5555,0.40027,0.192934
5555,0.400331,0.160163
5555,0.400393,0.180481
5555,0.400454,0.194282
5555,0.400515,0.160689
5555,0.400576,0.157198
5555,0.400637,0.155164
5555,0.400698,0.179329
5555,0.400759,0.181315
5555,0.40082,0.207676
5555,0.400881,0.182202
5555,0.400942,0.196185
5555,0.401003,0.174721
5555,0.401064,0.182109
5555,0.401125,0.237653
5555,0.401186,0.20721
5555,0.401247,0.205753
5555,0.401308,0.184964
5555,0.401369,0.186114
5555,0.40143,0.176426
5555,0.401491,0.196751
5555,0.401552,0.214589
5555,0.401613,0.223596
5555,0.401674,0.189243
5555,0.401735,0.161967
5555,0.401796,0.16896
5555,0.401857,0.183087
5555,0.401918,0.203957
5555,0.401979,0.241029
5555,0.40204,0.219189
5555,0.402102,0.232117
5555,0.402163,0.226673
5555,0.402224,0.188711
5555,0.402285,0.207837
5555,0.402346,0.271175
5555,0.402407,0.162873
5555,0.402468,0.172792
5555,0.402529,0.157182
5555,0.40259,0.212131
5555,0.402651,0.19351
5555,0.402712,0.188877
5555,0.402773,0.158791
5555,0.402834,0.159256
5555,0.402895,0.154798
5555,0.402956,0.163914
5555,0.403017,0.160157
5555,0.403078,0.153325
5555,0.403139,0.153576
5555,0.4032,0.153635
5555,0.403261,0.18244
5555,0.403322,0.157162
5555,0.403383,0.169265
5555,0.403444,0.158205
5555,0.403505,0.163464
5555,0.403566,0.184771
5555,0.403627,0.175376
5555,0.403688,0.157302
5555,0.403749,0.15595
5555,0.403811,0.155369
5555,0.403872,0.184032
5555,0.403933,0.190641
5555,0.403994,0.219558
5555,0.404055,0.182101
5555,0.404116,0.17741
5555,0.404177,0.158134
5555,0.404238,0.156801
5555,0.404299,0.176799
5555,0.40436,0.228365
5555,0.404421,0.244099
5555,0.404482,0.254634
5555,0.404543,0.186443
5555,0.404604,0.197657
5555,0.404665,0.197693
5555,0.404726,0.165037
5555,0.404787,0.155339
5555,0.404848,0.154718
5555,0.404909,0.154387
5555,0.40497,0.164175
5555,0.405031,0.171249
5555,0.405092,0.190501
5555,0.405153,0.183391
5555,0.405214,0.184013
5555,0.405275,0.163194
5555,0.405336,0.157153
5555,0.405397,0.159036
5555,0.405458,0.160178
5555,0.405519,0.16676
5555,0.405581,0.180313
5555,0.405642,0.17198
5555,0.405703,0.168113
5555,0.405764,0.160899
5555,0.405825,0.155329
5555,0.405886,0.153446
5555,0.405947,0.153496
5555,0.406008,0.186965
5555,0.406069,0.169505
5555,0.40613,0.155539
5555,0.406191,0.160719
5555,0.406252,0.259573
5555,0.406313,0.202663
5555,0.406374,0.208734
5555,0.406435,0.180125
5555,0.406496,0.185661
5555,0.406557,0.17443
5555,0.406618,0.165378
5555,0.406679,0.158044
5555,0.40674,0.15582
5555,0.406801,0.234166
5555,0.406862,0.244725
5555,0.406923,0.235353
5555,0.406984,0.18955
5555,0.407045,0.176544
5555,0.407106,0.198179
5555,0.407167,0.188911
5555,0.407228,0.170016
5555,0.40729,0.160699
5555,0.407351,0.18291
5555,0.407412,0.159136
5555,0.407473,0.184924
5555,0.407534,0.194222
5555,0.407595,0.185465
5555,0.407656,0.184303
5555,0.407717,0.189864
5555,0.407778,0.178423
5555,0.407839,0.185145
5555,0.4079,0.199932
5555,0.407961,0.197562
5555,0.408022,0.187504
5555,0.408083,0.173639
5555,0.408144,0.193841
5555,0.408205,0.189312
5555,0.408266,0.17698
5555,0.408327,0.181507
5555,0.408388,0.194622
5555,0.408449,0.169004
5555,0.40851,0.157839
5555,0.408571,0.172877
5555,0.408632,0.180546
5555,0.408693,0.18266
5555,0.408754,0.221918
5555,0.408815,0.173774
5555,0.408876,0.171755
5555,0.408937,0.161626
5555,0.408998,0.154664
5555,0.40906,0.156035
5555,0.409121,0.356328
5555,0.409182,0.248369
5555,0.409243,0.344406
5555,0.409304,0.192178
5555,0.409365,0.174349
5555,0.409426,0.1932
5555,0.409487,0.202498
5555,0.409548,0.173003
5555,0.409609,0.18448
5555,0.40967,0.219679
5555,0.409731,0.185235
5555,0.409792,0.178077
5555,0.409853,0.187123
5555,0.409914,0.18597
5555,0.409975,0.228525
5555,0.410036,0.198469
5555,0.410097,0.190515
5555,0.410158,0.285677
5555,0.410219,0.170599
5555,0.41028,0.172283
5555,0.410341,0.171346
5555,0.410402,0.168069
5555,0.410463,0.182976
5555,0.410524,0.187028
5555,0.410585,0.179379
5555,0.410646,0.168309
5555,0.410707,0.171075
5555,0.410769,0.173178
5555,0.41083,0.166185
5555,0.410891,0.18812
5555,0.410952,0.200143
5555,0.411013,0.193147
5555,0.411074,0.184223
5555,0.411135,0.173239
5555,0.411196,0.166436
5555,0.411257,0.164382
5555,0.411318,0.162759
5555,0.411379,0.279988
5555,0.41144,0.258451
5555,0.411501,0.30794
5555,0.411562,0.207506
5555,0.411623,0.179296
5555,0.411684,0.183618
5555,0.411745,0.219299
5555,0.411806,0.195009
5555,0.411867,0.169392
5555,0.411928,0.199889
5555,0.411989,0.172968
5555,0.41205,0.183792
5555,0.412111,0.180257
5555,0.412172,0.183717
5555,0.412233,0.184791
5555,0.412294,0.181959
5555,0.412355,0.172658
5555,0.412416,0.165966
5555,0.412477,0.163982
5555,0.412539,0.163962
5555,0.4126,0.163692
5555,0.412661,0.16296
5555,0.412722,0.167979
5555,0.412783,0.165775
5555,0.412844,0.164282
5555,0.412905,0.167228
5555,0.412966,0.192488
5555,0.413027,0.177307
5555,0.413088,0.169703
5555,0.413149,0.170264
5555,0.41321,0.170624
5555,0.413271,0.175877
5555,0.413332,0.219711
5555,0.413393,0.184125
5555,0.413454,0.194579
5555,0.413515,0.178181
5555,0.413576,0.184159
5555,0.413637,0.170193
5555,0.413698,0.171055
5555,0.413759,0.199692
5555,0.41382,0.262221
5555,0.413881,0.226396
5555,0.413942,0.184841
5555,0.414003,0.18545
5555,0.414064,0.304289
5555,0.414125,0.202988
5555,0.414186,0.179721
5555,0.414248,0.20047
5555,0.414309,0.177568
5555,0.41437,0.164904
5555,0.414431,0.184891
5555,0.414492,0.194958
5555,0.414553,0.183441
5555,0.414614,0.179511
5555,0.414675,0.165104
5555,0.414736,0.164914
5555,0.414797,0.166166
5555,0.414858,0.163391
5555,0.414919,0.162689
5555,0.41498,0.16273
5555,0.415041,0.161998
5555,0.415102,0.164363
5555,0.415163,0.165605
5555,0.415224,0.166196
5555,0.415285,0.166447
5555,0.415346,0.195301
5555,0.415407,0.233665
5555,0.415468,0.187108
5555,0.415529,0.202188
5555,0.41559,0.207301
5555,0.415651,0.206485
5555,0.415712,0.233414
5555,0.415773,0.201315
5555,0.415834,0.190195
5555,0.415895,0.178663
5555,0.415956,0.195491
5555,0.416018,0.221993
5555,0.416079,0.235233
5555,0.41614,0.245748
5555,0.416201,0.221049
5555,0.416262,0.456059
5555,0.416323,0.229241
5555,0.416384,0.233294
5555,0.416445,0.27932
5555,0.416506,0.260812
5555,0.416567,0.232393
5555,0.416628,0.23113
5555,0.416689,0.216253
5555,0.41675,0.213988
5555,0.416811,0.189953
5555,0.416872,0.182299
5555,0.416933,0.238664
5555,0.416994,0.239185
5555,0.417055,0.212296
5555,0.417116,0.213324
5555,0.417177,0.212586
5555,0.417238,0.189598
5555,0.417299,0.186757
5555,0.41736,0.176024
5555,0.417421,0.199011
5555,0.417482,0.201956
5555,0.417543,0.189502
5555,0.417604,0.185746
5555,0.417665,0.185405
5555,0.417727,0.195914
5555,0.417788,0.180813
5555,0.417849,0.166336
5555,0.41791,0.171637
5555,0.417971,0.4744
5555,0.418032,0.254409
5555,0.418093,0.226102
5555,0.418154,0.215692
5555,0.418215,0.200059
5555,0.418276,0.169042
5555,0.418337,0.21518
5555,0.418398,0.196382
5555,0.418459,0.170684
5555,0.41852,0.427185
5555,0.418581,0.249444
5555,0.418642,0.205119
5555,0.418703,0.206905
5555,0.418764,0.197007
5555,0.418825,0.185692
5555,0.418886,0.171685
5555,0.418947,0.169372
5555,0.419008,0.178512
5555,0.419069,0.192964
5555,0.41913,0.188656
5555,0.419191,0.195925
5555,0.419252,0.181234
5555,0.419313,0.170848
5555,0.419374,0.196047
5555,0.419436,0.202186
5555,0.419497,0.175848
5555,0.419558,0.185001
5555,0.419619,0.191767
5555,0.41968,0.17921
5555,0.419741,0.165214
5555,0.419802,0.169976
5555,0.419863,0.19322
5555,0.419924,0.186319
5555,0.419985,0.195625
5555,0.420046,0.194742
5555,0.420107,0.206821
5555,0.420168,0.234045
5555,0.420229,0.248162
5555,0.42029,0.228615
5555,0.420351,0.209516
5555,0.420412,0.18776
5555,0.420473,0.183521
5555,0.420534,0.191062
5555,0.420595,0.186468
5555,0.420656,0.164912
5555,0.420717,0.215181
5555,0.420778,0.196976
5555,0.420839,0.205258
5555,0.4209,0.187085
5555,0.420961,0.192003
5555,0.421022,0.171244
5555,0.421083,0.187373
5555,0.421144,0.179715
5555,0.421206,0.188263
5555,0.421267,0.172814
5555,0.421328,0.172887
5555,0.421389,0.191152
5555,0.42145,0.176431
5555,0.421511,0.167587
5555,0.421572,0.166632
5555,0.421633,0.161663
5555,0.421694,0.19331
5555,0.421755,0.179865
5555,0.421816,0.187955
5555,0.421877,0.319712
5555,0.421938,0.237131
5555,0.421999,0.214842
5555,0.42206,0.189924
5555,0.422121,0.189004
5555,0.422182,0.183438
5555,0.422243,0.181769
5555,0.422304,0.190309
5555,0.422365,0.192553
5555,0.422426,0.234783
5555,0.422487,0.235533
5555,0.422548,0.221893
5555,0.422609,0.200215
5555,0.42267,0.176208
5555,0.422731,0.184921
5555,0.422792,0.189964
5555,0.422853,0.208288
5555,0.422915,0.195093
5555,0.422976,0.180452
